Region	Country	Year	Month	Product	Category	Sales	Units
Europe	Italy	2017	3	Tuba	Brass	2011.00	323
Europe	Italy	2017	3	Sax	Winds	3251.00	682
South America	Mexico	2017	3	Piano	Strings	6201.00	496
South America	Mexico	2017	3	Violin	Strings	6394.00	362
South America	Mexico	2017	3	Cello	Strings	3380.00	697
South America	Mexico	2017	3	Guitar	Strings	6003.00	416
South America	Mexico	2017	3	Flute	Winds	4888.00	429
South America	Mexico	2017	3	Oboe	Winds	4781.00	690
South America	Mexico	2017	3	Clarinet	Winds	5668.00	615
South America	Mexico	2017	3	Trumpet	Brass	2816.00	314
South America	Mexico	2017	3	Trombone	Brass	2148.00	234
South America	Mexico	2017	3	Tuba	Brass	3602.00	397
South America	Mexico	2017	3	Sax	Winds	6389.00	574
South America	Brazil	2017	3	Piano	Strings	6300.00	345
South America	Brazil	2017	3	Violin	Strings	6470.00	617
South America	Brazil	2017	3	Cello	Strings	4255.00	311
South America	Brazil	2017	3	Guitar	Strings	3132.00	546
South America	Brazil	2017	3	Flute	Winds	4766.00	263
South America	Brazil	2017	3	Oboe	Winds	2669.00	381
South America	Brazil	2017	3	Clarinet	Winds	5093.00	679
South America	Brazil	2017	3	Trumpet	Brass	6066.00	232
South America	Brazil	2017	3	Trombone	Brass	4731.00	365
South America	Brazil	2017	3	Tuba	Brass	4391.00	684
South America	Brazil	2017	3	Sax	Winds	3920.00	407
South America	Argentina	2017	3	Piano	Strings	5437.00	307
South America	Argentina	2017	3	Violin	Strings	3414.00	234
South America	Argentina	2017	3	Cello	Strings	6610.00	283
South America	Argentina	2017	3	Guitar	Strings	5495.00	318
South America	Argentina	2017	3	Flute	Winds	4071.00	673
South America	Argentina	2017	3	Oboe	Winds	6238.00	493
South America	Argentina	2017	3	Clarinet	Winds	3126.00	289
South America	Argentina	2017	3	Trumpet	Brass	4029.00	400
South America	Argentina	2017	3	Trombone	Brass	4869.00	210
South America	Argentina	2017	3	Tuba	Brass	4329.00	556
South America	Argentina	2017	3	Sax	Winds	4070.00	411
North America	USA	2017	4	Piano	Strings	5688.00	552
North America	USA	2017	4	Violin	Strings	3314.00	523
North America	USA	2017	4	Cello	Strings	2014.00	372
North America	USA	2017	4	Guitar	Strings	3397.00	214
North America	USA	2017	4	Flute	Winds	6087.00	339
North America	USA	2017	4	Oboe	Winds	4963.00	696
North America	USA	2017	4	Clarinet	Winds	4326.00	684
North America	USA	2017	4	Trumpet	Brass	6395.00	361
North America	USA	2017	4	Trombone	Brass	2800.00	241
North America	USA	2017	4	Tuba	Brass	2955.00	536
North America	USA	2017	4	Sax	Winds	4499.00	270
North America	Canada	2017	4	Piano	Strings	2177.00	368
North America	Canada	2017	4	Violin	Strings	2848.00	400
North America	Canada	2017	4	Cello	Strings	5505.00	329
North America	Canada	2017	4	Guitar	Strings	6471.00	699
North America	Canada	2017	4	Flute	Winds	6184.00	352
North America	Canada	2017	4	Oboe	Winds	5210.00	372
North America	Canada	2017	4	Clarinet	Winds	3405.00	587
North America	Canada	2017	4	Trumpet	Brass	2384.00	579
North America	Canada	2017	4	Trombone	Brass	2688.00	283
North America	Canada	2017	4	Tuba	Brass	3315.00	379
North America	Canada	2017	4	Sax	Winds	2528.00	298
Europe	France	2017	4	Piano	Strings	5082.00	306
Europe	France	2017	4	Violin	Strings	2285.00	231
Europe	France	2017	4	Cello	Strings	2547.00	556
Europe	France	2017	4	Guitar	Strings	6323.00	679
Europe	France	2017	4	Flute	Winds	5612.00	316
Europe	France	2017	4	Oboe	Winds	4402.00	619
Europe	France	2017	4	Clarinet	Winds	2742.00	202
Europe	France	2017	4	Trumpet	Brass	3319.00	419
Europe	France	2017	4	Trombone	Brass	5724.00	334
Europe	France	2017	4	Tuba	Brass	4795.00	469
Europe	France	2017	4	Sax	Winds	5690.00	530
Europe	Germany	2017	4	Piano	Strings	4620.00	438
Europe	Germany	2017	4	Violin	Strings	5373.00	624
Europe	Germany	2017	4	Cello	Strings	3044.00	658
Europe	Germany	2017	4	Guitar	Strings	2633.00	417
Europe	Germany	2017	4	Flute	Winds	6412.00	630
Europe	Germany	2017	4	Oboe	Winds	5215.00	240
Europe	Germany	2017	4	Clarinet	Winds	5061.00	661
Europe	Germany	2017	4	Trumpet	Brass	6768.00	654
Europe	Germany	2017	4	Trombone	Brass	2456.00	617
Europe	Germany	2017	4	Tuba	Brass	4109.00	272
Europe	Germany	2017	4	Sax	Winds	5584.00	308
Europe	UK	2017	4	Piano	Strings	5742.00	697
Europe	UK	2017	4	Violin	Strings	6593.00	496
Europe	UK	2017	4	Cello	Strings	6619.00	602
Europe	UK	2017	4	Guitar	Strings	5681.00	528
Europe	UK	2017	4	Flute	Winds	4159.00	416
Europe	UK	2017	4	Oboe	Winds	5241.00	593
Europe	UK	2017	4	Clarinet	Winds	5512.00	650
Europe	UK	2017	4	Trumpet	Brass	5247.00	603
Europe	UK	2017	4	Trombone	Brass	6074.00	343
Europe	UK	2017	4	Tuba	Brass	4897.00	207
Europe	UK	2017	4	Sax	Winds	4255.00	626
Europe	Spain	2017	4	Piano	Strings	5504.00	416
Europe	Spain	2017	4	Violin	Strings	2494.00	426
Europe	Spain	2017	4	Cello	Strings	4635.00	367
Europe	Spain	2017	4	Guitar	Strings	4522.00	278
Europe	Spain	2017	4	Flute	Winds	6504.00	201
Europe	Spain	2017	4	Oboe	Winds	3881.00	276
Europe	Spain	2017	4	Clarinet	Winds	3609.00	576
Europe	Spain	2017	4	Trumpet	Brass	3687.00	643
Europe	Spain	2017	4	Trombone	Brass	4626.00	295
Europe	Spain	2017	4	Tuba	Brass	2650.00	420
Europe	Spain	2017	4	Sax	Winds	3549.00	566
Africa	Egypt	2017	4	Piano	Strings	2331.00	297
Africa	Egypt	2017	4	Violin	Strings	5078.00	385
Africa	Egypt	2017	4	Cello	Strings	5668.00	547
Africa	Egypt	2017	4	Guitar	Strings	6264.00	544
Africa	Egypt	2017	4	Flute	Winds	6734.00	606
Africa	Egypt	2017	4	Oboe	Winds	4395.00	261
Africa	Egypt	2017	4	Clarinet	Winds	6756.00	261
Africa	Egypt	2017	4	Trumpet	Brass	6142.00	443
Africa	Egypt	2017	4	Trombone	Brass	6381.00	475
Africa	Egypt	2017	4	Tuba	Brass	2942.00	564
Africa	Egypt	2017	4	Sax	Winds	4188.00	330
Africa	Morocco	2017	4	Piano	Strings	2647.00	674
Africa	Morocco	2017	4	Violin	Strings	6460.00	597
Africa	Morocco	2017	4	Cello	Strings	2410.00	535
Africa	Morocco	2017	4	Guitar	Strings	3192.00	434
Africa	Morocco	2017	4	Flute	Winds	2824.00	374
Africa	Morocco	2017	4	Oboe	Winds	5362.00	205
Africa	Morocco	2017	4	Clarinet	Winds	3319.00	270
Africa	Morocco	2017	4	Trumpet	Brass	3447.00	422
Africa	Morocco	2017	4	Trombone	Brass	3794.00	657
Africa	Morocco	2017	4	Tuba	Brass	2183.00	320
Africa	Morocco	2017	4	Sax	Winds	2517.00	463
Asia	Japan	2017	4	Piano	Strings	6586.00	551
Asia	Japan	2017	4	Violin	Strings	5257.00	362
Asia	Japan	2017	4	Cello	Strings	4218.00	504
Asia	Japan	2017	4	Guitar	Strings	5680.00	661
Asia	Japan	2017	4	Flute	Winds	3697.00	248
Asia	Japan	2017	4	Oboe	Winds	6990.00	306
Asia	Japan	2017	4	Clarinet	Winds	4468.00	606
Asia	Japan	2017	4	Trumpet	Brass	4814.00	514
Asia	Japan	2017	4	Trombone	Brass	2817.00	348
Asia	Japan	2017	4	Tuba	Brass	6349.00	533
Asia	Japan	2017	4	Sax	Winds	4137.00	515
Asia	China	2017	4	Piano	Strings	5750.00	522
Asia	China	2017	4	Violin	Strings	6442.00	356
Asia	China	2017	4	Cello	Strings	5769.00	561
Asia	China	2017	4	Guitar	Strings	5133.00	409
Asia	China	2017	4	Flute	Winds	5649.00	286
Asia	China	2017	4	Oboe	Winds	4015.00	687
Asia	China	2017	4	Clarinet	Winds	5262.00	639
Asia	China	2017	4	Trumpet	Brass	2563.00	505
Asia	China	2017	4	Trombone	Brass	5500.00	259
Asia	China	2017	4	Tuba	Brass	4436.00	421
Asia	China	2017	4	Sax	Winds	4918.00	487
Asia	India	2017	4	Piano	Strings	2243.00	309
Asia	India	2017	4	Violin	Strings	2620.00	498
Asia	India	2017	4	Cello	Strings	3558.00	553
Asia	India	2017	4	Guitar	Strings	2405.00	557
Asia	India	2017	4	Flute	Winds	3187.00	367
Asia	India	2017	4	Oboe	Winds	3153.00	407
Asia	India	2017	4	Clarinet	Winds	6684.00	241
Asia	India	2017	4	Trumpet	Brass	5470.00	273
Asia	India	2017	4	Trombone	Brass	5115.00	513
Asia	India	2017	4	Tuba	Brass	4574.00	496
Asia	India	2017	4	Sax	Winds	6074.00	559
Asia	Thailand	2017	4	Piano	Strings	4438.00	289
Asia	Thailand	2017	4	Violin	Strings	5949.00	619
Asia	Thailand	2017	4	Cello	Strings	3182.00	624
Asia	Thailand	2017	4	Guitar	Strings	3439.00	241
Asia	Thailand	2017	4	Flute	Winds	4712.00	234
Asia	Thailand	2017	4	Oboe	Winds	4316.00	349
Asia	Thailand	2017	4	Clarinet	Winds	6608.00	251
Asia	Thailand	2017	4	Trumpet	Brass	2443.00	439
Asia	Thailand	2017	4	Trombone	Brass	4272.00	463
Asia	Thailand	2017	4	Tuba	Brass	2042.00	403
Asia	Thailand	2017	4	Sax	Winds	6310.00	692
Europe	Italy	2017	4	Piano	Strings	6205.00	468
Europe	Italy	2017	4	Violin	Strings	6178.00	308
Europe	Italy	2017	4	Cello	Strings	6661.00	272
Europe	Italy	2017	4	Guitar	Strings	5072.00	359
Europe	Italy	2017	4	Flute	Winds	4795.00	557
Europe	Italy	2017	4	Oboe	Winds	6067.00	329
Europe	Italy	2017	4	Clarinet	Winds	3907.00	487
Europe	Italy	2017	4	Trumpet	Brass	4508.00	520
Europe	Italy	2017	4	Trombone	Brass	2736.00	597
Europe	Italy	2017	4	Tuba	Brass	4653.00	561
Europe	Italy	2017	4	Sax	Winds	5218.00	364
South America	Mexico	2017	4	Piano	Strings	2561.00	541
South America	Mexico	2017	4	Violin	Strings	6506.00	397
South America	Mexico	2017	4	Cello	Strings	5232.00	265
South America	Mexico	2017	4	Guitar	Strings	5235.00	262
South America	Mexico	2017	4	Flute	Winds	6000.00	641
South America	Mexico	2017	4	Oboe	Winds	2036.00	427
South America	Mexico	2017	4	Clarinet	Winds	6174.00	681
South America	Mexico	2017	4	Trumpet	Brass	4302.00	329
South America	Mexico	2017	4	Trombone	Brass	2924.00	641
South America	Mexico	2017	4	Tuba	Brass	2208.00	572
South America	Mexico	2017	4	Sax	Winds	3429.00	274
South America	Brazil	2017	4	Piano	Strings	5968.00	248
South America	Brazil	2017	4	Violin	Strings	5259.00	213
South America	Brazil	2017	4	Cello	Strings	4358.00	381
South America	Brazil	2017	4	Guitar	Strings	3024.00	484
South America	Brazil	2017	4	Flute	Winds	4481.00	496
South America	Brazil	2017	4	Oboe	Winds	6259.00	631
South America	Brazil	2017	4	Clarinet	Winds	2777.00	318
South America	Brazil	2017	4	Trumpet	Brass	3567.00	481
South America	Brazil	2017	4	Trombone	Brass	2296.00	587
South America	Brazil	2017	4	Tuba	Brass	3007.00	520
South America	Brazil	2017	4	Sax	Winds	6208.00	508
South America	Argentina	2017	4	Piano	Strings	3740.00	409
South America	Argentina	2017	4	Violin	Strings	2570.00	322
South America	Argentina	2017	4	Cello	Strings	3913.00	607
South America	Argentina	2017	4	Guitar	Strings	5345.00	495
South America	Argentina	2017	4	Flute	Winds	4806.00	639
South America	Argentina	2017	4	Oboe	Winds	6662.00	545
South America	Argentina	2017	4	Clarinet	Winds	6216.00	470
South America	Argentina	2017	4	Trumpet	Brass	5337.00	483
South America	Argentina	2017	4	Trombone	Brass	3105.00	519
South America	Argentina	2017	4	Tuba	Brass	6636.00	386
South America	Argentina	2017	4	Sax	Winds	3484.00	289
North America	USA	2017	5	Piano	Strings	3288.00	591
North America	USA	2017	5	Violin	Strings	2557.00	625
North America	USA	2017	5	Cello	Strings	2757.00	516
North America	USA	2017	5	Guitar	Strings	3110.00	596
North America	USA	2017	5	Flute	Winds	5752.00	603
North America	USA	2017	5	Oboe	Winds	2156.00	506
North America	USA	2017	5	Clarinet	Winds	5995.00	393
North America	USA	2017	5	Trumpet	Brass	3819.00	523
North America	USA	2017	5	Trombone	Brass	6237.00	217
North America	USA	2017	5	Tuba	Brass	3479.00	440
North America	USA	2017	5	Sax	Winds	5522.00	517
North America	Canada	2017	5	Piano	Strings	3161.00	556
North America	Canada	2017	5	Violin	Strings	2704.00	293
North America	Canada	2017	5	Cello	Strings	3178.00	682
North America	Canada	2017	5	Guitar	Strings	6214.00	674
North America	Canada	2017	5	Flute	Winds	5016.00	280
North America	Canada	2017	5	Oboe	Winds	5069.00	608
North America	Canada	2017	5	Clarinet	Winds	5483.00	212
North America	Canada	2017	5	Trumpet	Brass	6148.00	691
North America	Canada	2017	5	Trombone	Brass	2092.00	633
North America	Canada	2017	5	Tuba	Brass	2699.00	602
North America	Canada	2017	5	Sax	Winds	4705.00	488
Europe	France	2017	5	Piano	Strings	4108.00	683
Europe	France	2017	5	Violin	Strings	3424.00	654
Europe	France	2017	5	Cello	Strings	6915.00	627
Europe	France	2017	5	Guitar	Strings	2730.00	693
Europe	France	2017	5	Flute	Winds	2078.00	305
Europe	France	2017	5	Oboe	Winds	6875.00	235
Europe	France	2017	5	Clarinet	Winds	3491.00	203
Europe	France	2017	5	Trumpet	Brass	6523.00	488
Europe	France	2017	5	Trombone	Brass	2746.00	500
Europe	France	2017	5	Tuba	Brass	6638.00	368
Europe	France	2017	5	Sax	Winds	5153.00	260
Europe	Germany	2017	5	Piano	Strings	5628.00	260
Europe	Germany	2017	5	Violin	Strings	2002.00	252
Europe	Germany	2017	5	Cello	Strings	5733.00	397
Europe	Germany	2017	5	Guitar	Strings	4082.00	395
Europe	Germany	2017	5	Flute	Winds	4667.00	372
Europe	Germany	2017	5	Oboe	Winds	6442.00	331
Europe	Germany	2017	5	Clarinet	Winds	3508.00	267
Europe	Germany	2017	5	Trumpet	Brass	4411.00	618
Europe	Germany	2017	5	Trombone	Brass	5839.00	414
Europe	Germany	2017	5	Tuba	Brass	5862.00	549
Europe	Germany	2017	5	Sax	Winds	3139.00	275
Europe	UK	2017	5	Piano	Strings	4727.00	602
Europe	UK	2017	5	Violin	Strings	6422.00	453
Europe	UK	2017	5	Cello	Strings	5763.00	506
Europe	UK	2017	5	Guitar	Strings	4130.00	321
Europe	UK	2017	5	Flute	Winds	5569.00	437
Europe	UK	2017	5	Oboe	Winds	6272.00	282
Europe	UK	2017	5	Clarinet	Winds	4849.00	340
Europe	UK	2017	5	Trumpet	Brass	4815.00	654
Europe	UK	2017	5	Trombone	Brass	6930.00	374
Europe	UK	2017	5	Tuba	Brass	5323.00	672
Europe	UK	2017	5	Sax	Winds	2527.00	480
Europe	Spain	2017	5	Piano	Strings	4853.00	626
Europe	Spain	2017	5	Violin	Strings	5756.00	579
Europe	Spain	2017	5	Cello	Strings	6088.00	617
Europe	Spain	2017	5	Guitar	Strings	6405.00	391
Europe	Spain	2017	5	Flute	Winds	2734.00	441
Europe	Spain	2017	5	Oboe	Winds	3445.00	382
Europe	Spain	2017	5	Clarinet	Winds	6156.00	592
Europe	Spain	2017	5	Trumpet	Brass	4798.00	332
Europe	Spain	2017	5	Trombone	Brass	3274.00	403
Europe	Spain	2017	5	Tuba	Brass	3350.00	529
Europe	Spain	2017	5	Sax	Winds	5697.00	296
Africa	Egypt	2017	5	Piano	Strings	4221.00	596
Africa	Egypt	2017	5	Violin	Strings	5118.00	669
Africa	Egypt	2017	5	Cello	Strings	3276.00	428
Africa	Egypt	2017	5	Guitar	Strings	4956.00	404
Africa	Egypt	2017	5	Flute	Winds	6894.00	268
Africa	Egypt	2017	5	Oboe	Winds	3240.00	497
Africa	Egypt	2017	5	Clarinet	Winds	2981.00	400
Africa	Egypt	2017	5	Trumpet	Brass	6758.00	320
Africa	Egypt	2017	5	Trombone	Brass	3239.00	471
Africa	Egypt	2017	5	Tuba	Brass	6441.00	497
Africa	Egypt	2017	5	Sax	Winds	6677.00	434
Africa	Morocco	2017	5	Piano	Strings	4007.00	422
Africa	Morocco	2017	5	Violin	Strings	4381.00	618
Africa	Morocco	2017	5	Cello	Strings	4850.00	380
Africa	Morocco	2017	5	Guitar	Strings	5527.00	428
Africa	Morocco	2017	5	Flute	Winds	2183.00	316
Africa	Morocco	2017	5	Oboe	Winds	4649.00	660
Africa	Morocco	2017	5	Clarinet	Winds	2425.00	209
Africa	Morocco	2017	5	Trumpet	Brass	5151.00	449
Africa	Morocco	2017	5	Trombone	Brass	6845.00	584
Africa	Morocco	2017	5	Tuba	Brass	4075.00	337
Africa	Morocco	2017	5	Sax	Winds	4451.00	647
Asia	Japan	2017	5	Piano	Strings	3118.00	474
Asia	Japan	2017	5	Violin	Strings	6131.00	536
Asia	Japan	2017	5	Cello	Strings	5894.00	430
Asia	Japan	2017	5	Guitar	Strings	5043.00	211
Asia	Japan	2017	5	Flute	Winds	6452.00	647
Asia	Japan	2017	5	Oboe	Winds	3256.00	457
Asia	Japan	2017	5	Clarinet	Winds	4043.00	506
Asia	Japan	2017	5	Trumpet	Brass	4641.00	518
Asia	Japan	2017	5	Trombone	Brass	4131.00	524
Asia	Japan	2017	5	Tuba	Brass	4012.00	358
Asia	Japan	2017	5	Sax	Winds	5664.00	673
Asia	China	2017	5	Piano	Strings	2516.00	538
Asia	China	2017	5	Violin	Strings	4585.00	326
Asia	China	2017	5	Cello	Strings	4273.00	228
Asia	China	2017	5	Guitar	Strings	3601.00	328
Asia	China	2017	5	Flute	Winds	4267.00	340
Asia	China	2017	5	Oboe	Winds	3197.00	689
Asia	China	2017	5	Clarinet	Winds	2487.00	283
Asia	China	2017	5	Trumpet	Brass	3901.00	407
Asia	China	2017	5	Trombone	Brass	4319.00	347
Asia	China	2017	5	Tuba	Brass	4803.00	412
Asia	China	2017	5	Sax	Winds	2183.00	213
Asia	India	2017	5	Piano	Strings	3316.00	635
Asia	India	2017	5	Violin	Strings	3427.00	583
Asia	India	2017	5	Cello	Strings	6193.00	207
Asia	India	2017	5	Guitar	Strings	4466.00	437
Asia	India	2017	5	Flute	Winds	6797.00	275
Asia	India	2017	5	Oboe	Winds	6173.00	422
Asia	India	2017	5	Clarinet	Winds	3610.00	452
Asia	India	2017	5	Trumpet	Brass	5520.00	351
Asia	India	2017	5	Trombone	Brass	5003.00	381
Asia	India	2017	5	Tuba	Brass	3469.00	342
Asia	India	2017	5	Sax	Winds	5250.00	438
Asia	Thailand	2017	5	Piano	Strings	4109.00	575
Asia	Thailand	2017	5	Violin	Strings	6793.00	545
Asia	Thailand	2017	5	Cello	Strings	5052.00	671
Asia	Thailand	2017	5	Guitar	Strings	3761.00	620
Asia	Thailand	2017	5	Flute	Winds	4071.00	206
Asia	Thailand	2017	5	Oboe	Winds	6730.00	647
Asia	Thailand	2017	5	Clarinet	Winds	6990.00	339
Asia	Thailand	2017	5	Trumpet	Brass	3745.00	368
Asia	Thailand	2017	5	Trombone	Brass	6825.00	571
Asia	Thailand	2017	5	Tuba	Brass	2580.00	608
Asia	Thailand	2017	5	Sax	Winds	4177.00	627
Europe	Italy	2017	5	Piano	Strings	4258.00	215
Europe	Italy	2017	5	Violin	Strings	3869.00	468
Europe	Italy	2017	5	Cello	Strings	2813.00	637
Europe	Italy	2017	5	Guitar	Strings	2837.00	419
Europe	Italy	2017	5	Flute	Winds	6308.00	609
Europe	Italy	2017	5	Oboe	Winds	4276.00	428
Europe	Italy	2017	5	Clarinet	Winds	4100.00	482
Europe	Italy	2017	5	Trumpet	Brass	3022.00	449
Europe	Italy	2017	5	Trombone	Brass	5356.00	662
Europe	Italy	2017	5	Tuba	Brass	2200.00	452
Europe	Italy	2017	5	Sax	Winds	3818.00	682
South America	Mexico	2017	5	Piano	Strings	6110.00	553
South America	Mexico	2017	5	Violin	Strings	3817.00	398
South America	Mexico	2017	5	Cello	Strings	4371.00	273
South America	Mexico	2017	5	Guitar	Strings	2544.00	311
South America	Mexico	2017	5	Flute	Winds	2309.00	419
South America	Mexico	2017	5	Oboe	Winds	3559.00	508
South America	Mexico	2017	5	Clarinet	Winds	2599.00	596
South America	Mexico	2017	5	Trumpet	Brass	6561.00	236
South America	Mexico	2017	5	Trombone	Brass	3155.00	337
South America	Mexico	2017	5	Tuba	Brass	3402.00	595
South America	Mexico	2017	5	Sax	Winds	6271.00	358
South America	Brazil	2017	5	Piano	Strings	5354.00	361
South America	Brazil	2017	5	Violin	Strings	4011.00	446
South America	Brazil	2017	5	Cello	Strings	6621.00	428
South America	Brazil	2017	5	Guitar	Strings	4851.00	466
South America	Brazil	2017	5	Flute	Winds	4110.00	380
South America	Brazil	2017	5	Oboe	Winds	6570.00	490
South America	Brazil	2017	5	Clarinet	Winds	3442.00	688
South America	Brazil	2017	5	Trumpet	Brass	5385.00	559
South America	Brazil	2017	5	Trombone	Brass	6220.00	526
South America	Brazil	2017	5	Tuba	Brass	6350.00	563
South America	Brazil	2017	5	Sax	Winds	3545.00	220
South America	Argentina	2017	5	Piano	Strings	4993.00	250
South America	Argentina	2017	5	Violin	Strings	5779.00	319
South America	Argentina	2017	5	Cello	Strings	5202.00	360
South America	Argentina	2017	5	Guitar	Strings	3564.00	286
South America	Argentina	2017	5	Flute	Winds	3374.00	380
South America	Argentina	2017	5	Oboe	Winds	5085.00	322
South America	Argentina	2017	5	Clarinet	Winds	3800.00	428
South America	Argentina	2017	5	Trumpet	Brass	4586.00	309
South America	Argentina	2017	5	Trombone	Brass	5307.00	264
South America	Argentina	2017	5	Tuba	Brass	2137.00	383
South America	Argentina	2017	5	Sax	Winds	4149.00	417
North America	USA	2017	6	Piano	Strings	4649.00	627
North America	USA	2017	6	Violin	Strings	3148.00	446
North America	USA	2017	6	Cello	Strings	3140.00	392
North America	USA	2017	6	Guitar	Strings	2083.00	325
North America	USA	2017	6	Flute	Winds	6247.00	243
North America	USA	2017	6	Oboe	Winds	4331.00	446
North America	USA	2017	6	Clarinet	Winds	4999.00	527
North America	USA	2017	6	Trumpet	Brass	4760.00	255
North America	USA	2017	6	Trombone	Brass	3825.00	572
North America	USA	2017	6	Tuba	Brass	3867.00	510
North America	USA	2017	6	Sax	Winds	2825.00	504
North America	Canada	2017	6	Piano	Strings	3170.00	661
North America	Canada	2017	6	Violin	Strings	6283.00	695
North America	Canada	2017	6	Cello	Strings	6848.00	361
North America	Canada	2017	6	Guitar	Strings	2432.00	331
North America	Canada	2017	6	Flute	Winds	4631.00	597
North America	Canada	2017	6	Oboe	Winds	4471.00	607
North America	Canada	2017	6	Clarinet	Winds	5942.00	449
North America	Canada	2017	6	Trumpet	Brass	2834.00	551
North America	Canada	2017	6	Trombone	Brass	5287.00	470
North America	Canada	2017	6	Tuba	Brass	3697.00	466
North America	Canada	2017	6	Sax	Winds	3895.00	699
Europe	France	2017	6	Piano	Strings	3751.00	500
Europe	France	2017	6	Violin	Strings	2610.00	288
Europe	France	2017	6	Cello	Strings	6216.00	344
Europe	France	2017	6	Guitar	Strings	6032.00	264
Europe	France	2017	6	Flute	Winds	3106.00	550
Europe	France	2017	6	Oboe	Winds	2903.00	410
Europe	France	2017	6	Clarinet	Winds	3743.00	478
Europe	France	2017	6	Trumpet	Brass	2756.00	274
Europe	France	2017	6	Trombone	Brass	4524.00	364
Europe	France	2017	6	Tuba	Brass	3795.00	298
Europe	France	2017	6	Sax	Winds	4939.00	519
Europe	Germany	2017	6	Piano	Strings	2047.00	583
Europe	Germany	2017	6	Violin	Strings	4834.00	644
Europe	Germany	2017	6	Cello	Strings	6744.00	265
Europe	Germany	2017	6	Guitar	Strings	2925.00	280
Europe	Germany	2017	6	Flute	Winds	6966.00	525
Europe	Germany	2017	6	Oboe	Winds	6567.00	379
Europe	Germany	2017	6	Clarinet	Winds	4534.00	224
Europe	Germany	2017	6	Trumpet	Brass	2769.00	492
Europe	Germany	2017	6	Trombone	Brass	3149.00	657
Europe	Germany	2017	6	Tuba	Brass	5458.00	599
Europe	Germany	2017	6	Sax	Winds	3780.00	441
Europe	UK	2017	6	Piano	Strings	3996.00	547
Europe	UK	2017	6	Violin	Strings	6311.00	517
Europe	UK	2017	6	Cello	Strings	2946.00	624
Europe	UK	2017	6	Guitar	Strings	2424.00	285
Europe	UK	2017	6	Flute	Winds	3084.00	252
Europe	UK	2017	6	Oboe	Winds	4746.00	364
Europe	UK	2017	6	Clarinet	Winds	3671.00	310
Europe	UK	2017	6	Trumpet	Brass	2235.00	473
Europe	UK	2017	6	Trombone	Brass	5962.00	577
Europe	UK	2017	6	Tuba	Brass	6825.00	439
Europe	UK	2017	6	Sax	Winds	2978.00	304
Europe	Spain	2017	6	Piano	Strings	6313.00	328
Europe	Spain	2017	6	Violin	Strings	5514.00	408
Europe	Spain	2017	6	Cello	Strings	3499.00	206
Europe	Spain	2017	6	Guitar	Strings	4413.00	293
Europe	Spain	2017	6	Flute	Winds	6582.00	520
Europe	Spain	2017	6	Oboe	Winds	4076.00	294
Europe	Spain	2017	6	Clarinet	Winds	5795.00	606
Europe	Spain	2017	6	Trumpet	Brass	2228.00	250
Europe	Spain	2017	6	Trombone	Brass	6298.00	323
Europe	Spain	2017	6	Tuba	Brass	5937.00	698
Europe	Spain	2017	6	Sax	Winds	2319.00	308
Africa	Egypt	2017	6	Piano	Strings	3876.00	691
Africa	Egypt	2017	6	Violin	Strings	2543.00	363
Africa	Egypt	2017	6	Cello	Strings	4841.00	247
Africa	Egypt	2017	6	Guitar	Strings	6754.00	457
Africa	Egypt	2017	6	Flute	Winds	2514.00	417
Africa	Egypt	2017	6	Oboe	Winds	3727.00	366
Africa	Egypt	2017	6	Clarinet	Winds	6483.00	482
Africa	Egypt	2017	6	Trumpet	Brass	5364.00	424
Africa	Egypt	2017	6	Trombone	Brass	4502.00	271
Africa	Egypt	2017	6	Tuba	Brass	2090.00	411
Africa	Egypt	2017	6	Sax	Winds	6012.00	609
Africa	Morocco	2017	6	Piano	Strings	4489.00	557
Africa	Morocco	2017	6	Violin	Strings	6903.00	384
Africa	Morocco	2017	6	Cello	Strings	6198.00	678
Africa	Morocco	2017	6	Guitar	Strings	5530.00	247
Africa	Morocco	2017	6	Flute	Winds	3047.00	431
Africa	Morocco	2017	6	Oboe	Winds	4982.00	426
Africa	Morocco	2017	6	Clarinet	Winds	3447.00	698
Africa	Morocco	2017	6	Trumpet	Brass	6592.00	679
Africa	Morocco	2017	6	Trombone	Brass	5034.00	595
Africa	Morocco	2017	6	Tuba	Brass	4709.00	357
Africa	Morocco	2017	6	Sax	Winds	2559.00	604
Asia	Japan	2017	6	Piano	Strings	2707.00	604
Asia	Japan	2017	6	Violin	Strings	2026.00	329
Asia	Japan	2017	6	Cello	Strings	5256.00	675
Asia	Japan	2017	6	Guitar	Strings	6086.00	381
Asia	Japan	2017	6	Flute	Winds	6836.00	382
Asia	Japan	2017	6	Oboe	Winds	5675.00	386
Asia	Japan	2017	6	Clarinet	Winds	6500.00	666
Asia	Japan	2017	6	Trumpet	Brass	2907.00	616
Asia	Japan	2017	6	Trombone	Brass	3893.00	289
Asia	Japan	2017	6	Tuba	Brass	5212.00	247
Asia	Japan	2017	6	Sax	Winds	6518.00	658
Asia	China	2017	6	Piano	Strings	5729.00	245
Asia	China	2017	6	Violin	Strings	3247.00	266
Asia	China	2017	6	Cello	Strings	4946.00	369
Asia	China	2017	6	Guitar	Strings	4092.00	266
Asia	China	2017	6	Flute	Winds	3589.00	308
Asia	China	2017	6	Oboe	Winds	6218.00	665
Asia	China	2017	6	Clarinet	Winds	6765.00	436
