Region	Country	Year	Month	Product	Category	Sales	Units
Europe	Italy	2016	3	Tuba	Brass	4652.00	418
Europe	Italy	2016	3	Sax	Winds	3817.00	492
South America	Mexico	2016	3	Piano	Strings	2474.00	439
South America	Mexico	2016	3	Violin	Strings	3400.00	677
South America	Mexico	2016	3	Cello	Strings	6361.00	564
South America	Mexico	2016	3	Guitar	Strings	2135.00	432
South America	Mexico	2016	3	Flute	Winds	3748.00	470
South America	Mexico	2016	3	Oboe	Winds	2568.00	647
South America	Mexico	2016	3	Clarinet	Winds	3170.00	501
South America	Mexico	2016	3	Trumpet	Brass	2131.00	251
South America	Mexico	2016	3	Trombone	Brass	2150.00	308
South America	Mexico	2016	3	Tuba	Brass	4161.00	397
South America	Mexico	2016	3	Sax	Winds	6341.00	600
South America	Brazil	2016	3	Piano	Strings	5163.00	291
South America	Brazil	2016	3	Violin	Strings	4917.00	532
South America	Brazil	2016	3	Cello	Strings	3329.00	632
South America	Brazil	2016	3	Guitar	Strings	2213.00	209
South America	Brazil	2016	3	Flute	Winds	3296.00	685
South America	Brazil	2016	3	Oboe	Winds	5617.00	321
South America	Brazil	2016	3	Clarinet	Winds	2173.00	473
South America	Brazil	2016	3	Trumpet	Brass	4707.00	401
South America	Brazil	2016	3	Trombone	Brass	6795.00	601
South America	Brazil	2016	3	Tuba	Brass	6645.00	207
South America	Brazil	2016	3	Sax	Winds	2249.00	201
South America	Argentina	2016	3	Piano	Strings	2817.00	229
South America	Argentina	2016	3	Violin	Strings	6630.00	500
South America	Argentina	2016	3	Cello	Strings	6724.00	324
South America	Argentina	2016	3	Guitar	Strings	2065.00	515
South America	Argentina	2016	3	Flute	Winds	3119.00	470
South America	Argentina	2016	3	Oboe	Winds	6972.00	378
South America	Argentina	2016	3	Clarinet	Winds	3405.00	654
South America	Argentina	2016	3	Trumpet	Brass	4582.00	277
South America	Argentina	2016	3	Trombone	Brass	2266.00	377
South America	Argentina	2016	3	Tuba	Brass	2698.00	525
South America	Argentina	2016	3	Sax	Winds	5567.00	286
North America	USA	2016	4	Piano	Strings	4716.00	261
North America	USA	2016	4	Violin	Strings	4489.00	433
North America	USA	2016	4	Cello	Strings	6886.00	266
North America	USA	2016	4	Guitar	Strings	5919.00	656
North America	USA	2016	4	Flute	Winds	6833.00	409
North America	USA	2016	4	Oboe	Winds	4096.00	593
North America	USA	2016	4	Clarinet	Winds	3318.00	217
North America	USA	2016	4	Trumpet	Brass	3496.00	305
North America	USA	2016	4	Trombone	Brass	2255.00	572
North America	USA	2016	4	Tuba	Brass	2975.00	541
North America	USA	2016	4	Sax	Winds	3978.00	532
North America	Canada	2016	4	Piano	Strings	6161.00	621
North America	Canada	2016	4	Violin	Strings	6755.00	270
North America	Canada	2016	4	Cello	Strings	3092.00	439
North America	Canada	2016	4	Guitar	Strings	6555.00	654
North America	Canada	2016	4	Flute	Winds	3107.00	599
North America	Canada	2016	4	Oboe	Winds	3061.00	435
North America	Canada	2016	4	Clarinet	Winds	3989.00	673
North America	Canada	2016	4	Trumpet	Brass	6939.00	568
North America	Canada	2016	4	Trombone	Brass	2353.00	583
North America	Canada	2016	4	Tuba	Brass	3352.00	661
North America	Canada	2016	4	Sax	Winds	5289.00	607
Europe	France	2016	4	Piano	Strings	6726.00	543
Europe	France	2016	4	Violin	Strings	3248.00	517
Europe	France	2016	4	Cello	Strings	6763.00	459
Europe	France	2016	4	Guitar	Strings	4190.00	330
Europe	France	2016	4	Flute	Winds	5711.00	392
Europe	France	2016	4	Oboe	Winds	3968.00	698
Europe	France	2016	4	Clarinet	Winds	6878.00	504
Europe	France	2016	4	Trumpet	Brass	2972.00	410
Europe	France	2016	4	Trombone	Brass	4397.00	213
Europe	France	2016	4	Tuba	Brass	4017.00	527
Europe	France	2016	4	Sax	Winds	4239.00	383
Europe	Germany	2016	4	Piano	Strings	6489.00	639
Europe	Germany	2016	4	Violin	Strings	6486.00	646
Europe	Germany	2016	4	Cello	Strings	6728.00	252
Europe	Germany	2016	4	Guitar	Strings	3838.00	348
Europe	Germany	2016	4	Flute	Winds	4676.00	288
Europe	Germany	2016	4	Oboe	Winds	6385.00	619
Europe	Germany	2016	4	Clarinet	Winds	6761.00	225
Europe	Germany	2016	4	Trumpet	Brass	2619.00	567
Europe	Germany	2016	4	Trombone	Brass	5045.00	352
Europe	Germany	2016	4	Tuba	Brass	6704.00	599
Europe	Germany	2016	4	Sax	Winds	2606.00	651
Europe	UK	2016	4	Piano	Strings	6984.00	368
Europe	UK	2016	4	Violin	Strings	5186.00	305
Europe	UK	2016	4	Cello	Strings	5756.00	341
Europe	UK	2016	4	Guitar	Strings	4079.00	333
Europe	UK	2016	4	Flute	Winds	5282.00	497
Europe	UK	2016	4	Oboe	Winds	5269.00	346
Europe	UK	2016	4	Clarinet	Winds	5057.00	642
Europe	UK	2016	4	Trumpet	Brass	4825.00	429
Europe	UK	2016	4	Trombone	Brass	5320.00	362
Europe	UK	2016	4	Tuba	Brass	5539.00	651
Europe	UK	2016	4	Sax	Winds	6826.00	585
Europe	Spain	2016	4	Piano	Strings	4817.00	696
Europe	Spain	2016	4	Violin	Strings	6856.00	285
Europe	Spain	2016	4	Cello	Strings	3821.00	623
Europe	Spain	2016	4	Guitar	Strings	6486.00	294
Europe	Spain	2016	4	Flute	Winds	2857.00	245
Europe	Spain	2016	4	Oboe	Winds	4101.00	253
Europe	Spain	2016	4	Clarinet	Winds	3018.00	640
Europe	Spain	2016	4	Trumpet	Brass	5163.00	680
Europe	Spain	2016	4	Trombone	Brass	4073.00	285
Europe	Spain	2016	4	Tuba	Brass	3221.00	667
Europe	Spain	2016	4	Sax	Winds	3610.00	309
Africa	Egypt	2016	4	Piano	Strings	2184.00	696
Africa	Egypt	2016	4	Violin	Strings	2424.00	381
Africa	Egypt	2016	4	Cello	Strings	4831.00	591
Africa	Egypt	2016	4	Guitar	Strings	6158.00	212
Africa	Egypt	2016	4	Flute	Winds	2581.00	582
Africa	Egypt	2016	4	Oboe	Winds	3196.00	695
Africa	Egypt	2016	4	Clarinet	Winds	6504.00	505
Africa	Egypt	2016	4	Trumpet	Brass	3799.00	658
Africa	Egypt	2016	4	Trombone	Brass	4590.00	618
Africa	Egypt	2016	4	Tuba	Brass	5501.00	245
Africa	Egypt	2016	4	Sax	Winds	5264.00	550
Africa	Morocco	2016	4	Piano	Strings	4746.00	431
Africa	Morocco	2016	4	Violin	Strings	2149.00	371
Africa	Morocco	2016	4	Cello	Strings	4782.00	648
Africa	Morocco	2016	4	Guitar	Strings	5086.00	284
Africa	Morocco	2016	4	Flute	Winds	4795.00	545
Africa	Morocco	2016	4	Oboe	Winds	2398.00	450
Africa	Morocco	2016	4	Clarinet	Winds	5309.00	372
Africa	Morocco	2016	4	Trumpet	Brass	4402.00	428
Africa	Morocco	2016	4	Trombone	Brass	4817.00	487
Africa	Morocco	2016	4	Tuba	Brass	3181.00	251
Africa	Morocco	2016	4	Sax	Winds	2679.00	488
Asia	Japan	2016	4	Piano	Strings	3595.00	617
Asia	Japan	2016	4	Violin	Strings	3260.00	472
Asia	Japan	2016	4	Cello	Strings	5547.00	210
Asia	Japan	2016	4	Guitar	Strings	6320.00	418
Asia	Japan	2016	4	Flute	Winds	2501.00	649
Asia	Japan	2016	4	Oboe	Winds	3654.00	693
Asia	Japan	2016	4	Clarinet	Winds	6246.00	553
Asia	Japan	2016	4	Trumpet	Brass	6986.00	687
Asia	Japan	2016	4	Trombone	Brass	2910.00	239
Asia	Japan	2016	4	Tuba	Brass	2104.00	568
Asia	Japan	2016	4	Sax	Winds	5230.00	542
Asia	China	2016	4	Piano	Strings	4258.00	668
Asia	China	2016	4	Violin	Strings	6064.00	262
Asia	China	2016	4	Cello	Strings	4795.00	491
Asia	China	2016	4	Guitar	Strings	3158.00	232
Asia	China	2016	4	Flute	Winds	4049.00	340
Asia	China	2016	4	Oboe	Winds	5160.00	511
Asia	China	2016	4	Clarinet	Winds	5487.00	583
Asia	China	2016	4	Trumpet	Brass	3888.00	213
Asia	China	2016	4	Trombone	Brass	6096.00	530
Asia	China	2016	4	Tuba	Brass	2846.00	441
Asia	China	2016	4	Sax	Winds	3022.00	443
Asia	India	2016	4	Piano	Strings	6984.00	367
Asia	India	2016	4	Violin	Strings	6466.00	668
Asia	India	2016	4	Cello	Strings	3723.00	421
Asia	India	2016	4	Guitar	Strings	3819.00	394
Asia	India	2016	4	Flute	Winds	5213.00	615
Asia	India	2016	4	Oboe	Winds	5055.00	536
Asia	India	2016	4	Clarinet	Winds	6849.00	485
Asia	India	2016	4	Trumpet	Brass	4373.00	239
Asia	India	2016	4	Trombone	Brass	2042.00	665
Asia	India	2016	4	Tuba	Brass	3086.00	516
Asia	India	2016	4	Sax	Winds	3230.00	580
Asia	Thailand	2016	4	Piano	Strings	3760.00	504
Asia	Thailand	2016	4	Violin	Strings	4144.00	266
Asia	Thailand	2016	4	Cello	Strings	5609.00	345
Asia	Thailand	2016	4	Guitar	Strings	3328.00	317
Asia	Thailand	2016	4	Flute	Winds	6132.00	694
Asia	Thailand	2016	4	Oboe	Winds	3896.00	455
Asia	Thailand	2016	4	Clarinet	Winds	4005.00	356
Asia	Thailand	2016	4	Trumpet	Brass	4558.00	223
Asia	Thailand	2016	4	Trombone	Brass	3220.00	540
Asia	Thailand	2016	4	Tuba	Brass	6876.00	308
Asia	Thailand	2016	4	Sax	Winds	3480.00	240
Europe	Italy	2016	4	Piano	Strings	3787.00	487
Europe	Italy	2016	4	Violin	Strings	6834.00	248
Europe	Italy	2016	4	Cello	Strings	4364.00	692
Europe	Italy	2016	4	Guitar	Strings	5571.00	284
Europe	Italy	2016	4	Flute	Winds	4836.00	212
Europe	Italy	2016	4	Oboe	Winds	6360.00	253
Europe	Italy	2016	4	Clarinet	Winds	5847.00	510
Europe	Italy	2016	4	Trumpet	Brass	5641.00	629
Europe	Italy	2016	4	Trombone	Brass	5979.00	667
Europe	Italy	2016	4	Tuba	Brass	6264.00	464
Europe	Italy	2016	4	Sax	Winds	6512.00	456
South America	Mexico	2016	4	Piano	Strings	5382.00	518
South America	Mexico	2016	4	Violin	Strings	2444.00	534
South America	Mexico	2016	4	Cello	Strings	3590.00	520
South America	Mexico	2016	4	Guitar	Strings	4751.00	263
South America	Mexico	2016	4	Flute	Winds	5315.00	546
South America	Mexico	2016	4	Oboe	Winds	3909.00	658
South America	Mexico	2016	4	Clarinet	Winds	5458.00	533
South America	Mexico	2016	4	Trumpet	Brass	4657.00	453
South America	Mexico	2016	4	Trombone	Brass	2286.00	407
South America	Mexico	2016	4	Tuba	Brass	2010.00	299
South America	Mexico	2016	4	Sax	Winds	6569.00	343
South America	Brazil	2016	4	Piano	Strings	3528.00	586
South America	Brazil	2016	4	Violin	Strings	6973.00	648
South America	Brazil	2016	4	Cello	Strings	2831.00	382
South America	Brazil	2016	4	Guitar	Strings	6701.00	268
South America	Brazil	2016	4	Flute	Winds	4364.00	512
South America	Brazil	2016	4	Oboe	Winds	6380.00	419
South America	Brazil	2016	4	Clarinet	Winds	4413.00	245
South America	Brazil	2016	4	Trumpet	Brass	3208.00	350
South America	Brazil	2016	4	Trombone	Brass	3370.00	620
South America	Brazil	2016	4	Tuba	Brass	6340.00	220
South America	Brazil	2016	4	Sax	Winds	4248.00	389
South America	Argentina	2016	4	Piano	Strings	3527.00	609
South America	Argentina	2016	4	Violin	Strings	2451.00	588
South America	Argentina	2016	4	Cello	Strings	4012.00	652
South America	Argentina	2016	4	Guitar	Strings	6782.00	232
South America	Argentina	2016	4	Flute	Winds	2668.00	292
South America	Argentina	2016	4	Oboe	Winds	6717.00	634
South America	Argentina	2016	4	Clarinet	Winds	5387.00	668
South America	Argentina	2016	4	Trumpet	Brass	5915.00	353
South America	Argentina	2016	4	Trombone	Brass	5722.00	621
South America	Argentina	2016	4	Tuba	Brass	6983.00	262
South America	Argentina	2016	4	Sax	Winds	2780.00	325
North America	USA	2016	5	Piano	Strings	2497.00	246
North America	USA	2016	5	Violin	Strings	5358.00	546
North America	USA	2016	5	Cello	Strings	2263.00	519
North America	USA	2016	5	Guitar	Strings	2337.00	527
North America	USA	2016	5	Flute	Winds	6834.00	571
North America	USA	2016	5	Oboe	Winds	4321.00	493
North America	USA	2016	5	Clarinet	Winds	2277.00	239
North America	USA	2016	5	Trumpet	Brass	6530.00	284
North America	USA	2016	5	Trombone	Brass	6185.00	400
North America	USA	2016	5	Tuba	Brass	2938.00	614
North America	USA	2016	5	Sax	Winds	4947.00	295
North America	Canada	2016	5	Piano	Strings	6662.00	454
North America	Canada	2016	5	Violin	Strings	2261.00	469
North America	Canada	2016	5	Cello	Strings	6610.00	539
North America	Canada	2016	5	Guitar	Strings	3899.00	348
North America	Canada	2016	5	Flute	Winds	5362.00	500
North America	Canada	2016	5	Oboe	Winds	3726.00	429
North America	Canada	2016	5	Clarinet	Winds	3319.00	624
North America	Canada	2016	5	Trumpet	Brass	5962.00	602
North America	Canada	2016	5	Trombone	Brass	4087.00	234
North America	Canada	2016	5	Tuba	Brass	3699.00	595
North America	Canada	2016	5	Sax	Winds	6123.00	699
Europe	France	2016	5	Piano	Strings	3667.00	546
Europe	France	2016	5	Violin	Strings	5622.00	569
Europe	France	2016	5	Cello	Strings	2249.00	695
Europe	France	2016	5	Guitar	Strings	5660.00	326
Europe	France	2016	5	Flute	Winds	2749.00	209
Europe	France	2016	5	Oboe	Winds	6582.00	272
Europe	France	2016	5	Clarinet	Winds	3902.00	623
Europe	France	2016	5	Trumpet	Brass	2645.00	538
Europe	France	2016	5	Trombone	Brass	4646.00	411
Europe	France	2016	5	Tuba	Brass	4909.00	211
Europe	France	2016	5	Sax	Winds	5133.00	684
Europe	Germany	2016	5	Piano	Strings	5372.00	598
Europe	Germany	2016	5	Violin	Strings	3998.00	508
Europe	Germany	2016	5	Cello	Strings	2371.00	605
Europe	Germany	2016	5	Guitar	Strings	6873.00	351
Europe	Germany	2016	5	Flute	Winds	2213.00	245
Europe	Germany	2016	5	Oboe	Winds	6152.00	649
Europe	Germany	2016	5	Clarinet	Winds	2069.00	273
Europe	Germany	2016	5	Trumpet	Brass	2006.00	507
Europe	Germany	2016	5	Trombone	Brass	4116.00	442
Europe	Germany	2016	5	Tuba	Brass	4653.00	518
Europe	Germany	2016	5	Sax	Winds	5927.00	388
Europe	UK	2016	5	Piano	Strings	2868.00	203
Europe	UK	2016	5	Violin	Strings	2110.00	633
Europe	UK	2016	5	Cello	Strings	3752.00	590
Europe	UK	2016	5	Guitar	Strings	2200.00	224
Europe	UK	2016	5	Flute	Winds	3748.00	401
Europe	UK	2016	5	Oboe	Winds	4801.00	486
Europe	UK	2016	5	Clarinet	Winds	5903.00	379
Europe	UK	2016	5	Trumpet	Brass	2972.00	406
Europe	UK	2016	5	Trombone	Brass	3389.00	229
Europe	UK	2016	5	Tuba	Brass	5872.00	644
Europe	UK	2016	5	Sax	Winds	4263.00	689
Europe	Spain	2016	5	Piano	Strings	6651.00	661
Europe	Spain	2016	5	Violin	Strings	2487.00	227
Europe	Spain	2016	5	Cello	Strings	6587.00	479
Europe	Spain	2016	5	Guitar	Strings	5191.00	361
Europe	Spain	2016	5	Flute	Winds	5478.00	567
Europe	Spain	2016	5	Oboe	Winds	6191.00	602
Europe	Spain	2016	5	Clarinet	Winds	3285.00	340
Europe	Spain	2016	5	Trumpet	Brass	5751.00	527
Europe	Spain	2016	5	Trombone	Brass	3019.00	304
Europe	Spain	2016	5	Tuba	Brass	6602.00	472
Europe	Spain	2016	5	Sax	Winds	4884.00	301
Africa	Egypt	2016	5	Piano	Strings	6208.00	355
Africa	Egypt	2016	5	Violin	Strings	6669.00	403
Africa	Egypt	2016	5	Cello	Strings	5277.00	621
Africa	Egypt	2016	5	Guitar	Strings	5383.00	413
Africa	Egypt	2016	5	Flute	Winds	2532.00	307
Africa	Egypt	2016	5	Oboe	Winds	5151.00	498
Africa	Egypt	2016	5	Clarinet	Winds	5723.00	246
Africa	Egypt	2016	5	Trumpet	Brass	6354.00	453
Africa	Egypt	2016	5	Trombone	Brass	3895.00	380
Africa	Egypt	2016	5	Tuba	Brass	6017.00	574
Africa	Egypt	2016	5	Sax	Winds	5901.00	209
Africa	Morocco	2016	5	Piano	Strings	4451.00	675
Africa	Morocco	2016	5	Violin	Strings	5172.00	361
Africa	Morocco	2016	5	Cello	Strings	3145.00	216
Africa	Morocco	2016	5	Guitar	Strings	5727.00	286
Africa	Morocco	2016	5	Flute	Winds	3905.00	561
Africa	Morocco	2016	5	Oboe	Winds	4443.00	577
Africa	Morocco	2016	5	Clarinet	Winds	4244.00	362
Africa	Morocco	2016	5	Trumpet	Brass	4568.00	416
Africa	Morocco	2016	5	Trombone	Brass	4025.00	567
Africa	Morocco	2016	5	Tuba	Brass	5489.00	644
Africa	Morocco	2016	5	Sax	Winds	3349.00	552
Asia	Japan	2016	5	Piano	Strings	3745.00	454
Asia	Japan	2016	5	Violin	Strings	6698.00	378
Asia	Japan	2016	5	Cello	Strings	5295.00	215
Asia	Japan	2016	5	Guitar	Strings	3324.00	676
Asia	Japan	2016	5	Flute	Winds	4031.00	416
Asia	Japan	2016	5	Oboe	Winds	3890.00	653
Asia	Japan	2016	5	Clarinet	Winds	6548.00	235
Asia	Japan	2016	5	Trumpet	Brass	3361.00	227
Asia	Japan	2016	5	Trombone	Brass	3154.00	235
Asia	Japan	2016	5	Tuba	Brass	5143.00	280
Asia	Japan	2016	5	Sax	Winds	5141.00	685
Asia	China	2016	5	Piano	Strings	6479.00	548
Asia	China	2016	5	Violin	Strings	3294.00	506
Asia	China	2016	5	Cello	Strings	5081.00	622
Asia	China	2016	5	Guitar	Strings	2666.00	339
Asia	China	2016	5	Flute	Winds	2027.00	586
Asia	China	2016	5	Oboe	Winds	3585.00	241
Asia	China	2016	5	Clarinet	Winds	5901.00	270
Asia	China	2016	5	Trumpet	Brass	3922.00	506
Asia	China	2016	5	Trombone	Brass	3181.00	637
Asia	China	2016	5	Tuba	Brass	2612.00	612
Asia	China	2016	5	Sax	Winds	4883.00	290
Asia	India	2016	5	Piano	Strings	4410.00	287
Asia	India	2016	5	Violin	Strings	4446.00	601
Asia	India	2016	5	Cello	Strings	5915.00	208
Asia	India	2016	5	Guitar	Strings	6881.00	475
Asia	India	2016	5	Flute	Winds	2832.00	320
Asia	India	2016	5	Oboe	Winds	4154.00	227
Asia	India	2016	5	Clarinet	Winds	3487.00	282
Asia	India	2016	5	Trumpet	Brass	6831.00	594
Asia	India	2016	5	Trombone	Brass	3595.00	534
Asia	India	2016	5	Tuba	Brass	6966.00	367
Asia	India	2016	5	Sax	Winds	2273.00	498
Asia	Thailand	2016	5	Piano	Strings	2244.00	646
Asia	Thailand	2016	5	Violin	Strings	4309.00	395
Asia	Thailand	2016	5	Cello	Strings	6370.00	225
Asia	Thailand	2016	5	Guitar	Strings	3674.00	689
Asia	Thailand	2016	5	Flute	Winds	5711.00	601
Asia	Thailand	2016	5	Oboe	Winds	3288.00	660
Asia	Thailand	2016	5	Clarinet	Winds	2184.00	605
Asia	Thailand	2016	5	Trumpet	Brass	6040.00	598
Asia	Thailand	2016	5	Trombone	Brass	2400.00	660
Asia	Thailand	2016	5	Tuba	Brass	2047.00	623
Asia	Thailand	2016	5	Sax	Winds	3052.00	664
Europe	Italy	2016	5	Piano	Strings	2176.00	633
Europe	Italy	2016	5	Violin	Strings	2557.00	499
Europe	Italy	2016	5	Cello	Strings	2806.00	369
Europe	Italy	2016	5	Guitar	Strings	3947.00	660
Europe	Italy	2016	5	Flute	Winds	6842.00	617
Europe	Italy	2016	5	Oboe	Winds	4008.00	520
Europe	Italy	2016	5	Clarinet	Winds	5986.00	522
Europe	Italy	2016	5	Trumpet	Brass	3671.00	203
Europe	Italy	2016	5	Trombone	Brass	4249.00	537
Europe	Italy	2016	5	Tuba	Brass	4655.00	602
Europe	Italy	2016	5	Sax	Winds	2715.00	493
South America	Mexico	2016	5	Piano	Strings	2354.00	504
South America	Mexico	2016	5	Violin	Strings	5560.00	293
South America	Mexico	2016	5	Cello	Strings	4980.00	352
South America	Mexico	2016	5	Guitar	Strings	2319.00	234
South America	Mexico	2016	5	Flute	Winds	3952.00	625
South America	Mexico	2016	5	Oboe	Winds	6395.00	450
South America	Mexico	2016	5	Clarinet	Winds	5540.00	351
South America	Mexico	2016	5	Trumpet	Brass	4831.00	486
South America	Mexico	2016	5	Trombone	Brass	3752.00	232
South America	Mexico	2016	5	Tuba	Brass	4323.00	487
South America	Mexico	2016	5	Sax	Winds	4474.00	408
South America	Brazil	2016	5	Piano	Strings	3485.00	527
South America	Brazil	2016	5	Violin	Strings	5867.00	339
South America	Brazil	2016	5	Cello	Strings	6368.00	547
South America	Brazil	2016	5	Guitar	Strings	4997.00	309
South America	Brazil	2016	5	Flute	Winds	2220.00	427
South America	Brazil	2016	5	Oboe	Winds	5738.00	564
South America	Brazil	2016	5	Clarinet	Winds	6508.00	686
South America	Brazil	2016	5	Trumpet	Brass	2903.00	566
South America	Brazil	2016	5	Trombone	Brass	3177.00	294
South America	Brazil	2016	5	Tuba	Brass	2637.00	376
South America	Brazil	2016	5	Sax	Winds	3173.00	625
South America	Argentina	2016	5	Piano	Strings	4062.00	666
South America	Argentina	2016	5	Violin	Strings	4200.00	523
South America	Argentina	2016	5	Cello	Strings	2161.00	347
South America	Argentina	2016	5	Guitar	Strings	6745.00	500
South America	Argentina	2016	5	Flute	Winds	6925.00	326
South America	Argentina	2016	5	Oboe	Winds	6337.00	552
South America	Argentina	2016	5	Clarinet	Winds	3737.00	397
South America	Argentina	2016	5	Trumpet	Brass	2063.00	609
South America	Argentina	2016	5	Trombone	Brass	5019.00	237
South America	Argentina	2016	5	Tuba	Brass	6337.00	604
South America	Argentina	2016	5	Sax	Winds	3118.00	550
North America	USA	2016	6	Piano	Strings	5914.00	666
North America	USA	2016	6	Violin	Strings	4450.00	317
North America	USA	2016	6	Cello	Strings	4154.00	443
North America	USA	2016	6	Guitar	Strings	4888.00	683
North America	USA	2016	6	Flute	Winds	4542.00	547
North America	USA	2016	6	Oboe	Winds	6403.00	461
North America	USA	2016	6	Clarinet	Winds	5446.00	623
North America	USA	2016	6	Trumpet	Brass	4957.00	271
North America	USA	2016	6	Trombone	Brass	6142.00	545
North America	USA	2016	6	Tuba	Brass	4640.00	290
North America	USA	2016	6	Sax	Winds	4072.00	236
North America	Canada	2016	6	Piano	Strings	3063.00	643
North America	Canada	2016	6	Violin	Strings	3364.00	614
North America	Canada	2016	6	Cello	Strings	3000.00	402
North America	Canada	2016	6	Guitar	Strings	4595.00	662
North America	Canada	2016	6	Flute	Winds	5274.00	229
North America	Canada	2016	6	Oboe	Winds	5809.00	624
North America	Canada	2016	6	Clarinet	Winds	2903.00	622
North America	Canada	2016	6	Trumpet	Brass	4781.00	322
North America	Canada	2016	6	Trombone	Brass	6485.00	310
North America	Canada	2016	6	Tuba	Brass	2533.00	608
North America	Canada	2016	6	Sax	Winds	5845.00	251
Europe	France	2016	6	Piano	Strings	3100.00	426
Europe	France	2016	6	Violin	Strings	2919.00	270
Europe	France	2016	6	Cello	Strings	4544.00	514
Europe	France	2016	6	Guitar	Strings	5901.00	315
Europe	France	2016	6	Flute	Winds	6223.00	221
Europe	France	2016	6	Oboe	Winds	4627.00	342
Europe	France	2016	6	Clarinet	Winds	2303.00	453
Europe	France	2016	6	Trumpet	Brass	2223.00	320
Europe	France	2016	6	Trombone	Brass	6526.00	244
Europe	France	2016	6	Tuba	Brass	2989.00	364
Europe	France	2016	6	Sax	Winds	3225.00	451
Europe	Germany	2016	6	Piano	Strings	6543.00	496
Europe	Germany	2016	6	Violin	Strings	4589.00	573
Europe	Germany	2016	6	Cello	Strings	3211.00	524
Europe	Germany	2016	6	Guitar	Strings	4178.00	697
Europe	Germany	2016	6	Flute	Winds	5669.00	550
Europe	Germany	2016	6	Oboe	Winds	6692.00	572
Europe	Germany	2016	6	Clarinet	Winds	6830.00	609
Europe	Germany	2016	6	Trumpet	Brass	3982.00	296
Europe	Germany	2016	6	Trombone	Brass	3989.00	417
Europe	Germany	2016	6	Tuba	Brass	2320.00	646
Europe	Germany	2016	6	Sax	Winds	4210.00	261
Europe	UK	2016	6	Piano	Strings	5912.00	516
Europe	UK	2016	6	Violin	Strings	5968.00	506
Europe	UK	2016	6	Cello	Strings	6662.00	489
Europe	UK	2016	6	Guitar	Strings	2042.00	224
Europe	UK	2016	6	Flute	Winds	5193.00	537
Europe	UK	2016	6	Oboe	Winds	3650.00	455
Europe	UK	2016	6	Clarinet	Winds	3109.00	334
Europe	UK	2016	6	Trumpet	Brass	5846.00	589
Europe	UK	2016	6	Trombone	Brass	6508.00	206
Europe	UK	2016	6	Tuba	Brass	4156.00	376
Europe	UK	2016	6	Sax	Winds	5754.00	202
Europe	Spain	2016	6	Piano	Strings	2471.00	554
Europe	Spain	2016	6	Violin	Strings	6488.00	284
Europe	Spain	2016	6	Cello	Strings	2186.00	611
Europe	Spain	2016	6	Guitar	Strings	6895.00	654
Europe	Spain	2016	6	Flute	Winds	2593.00	666
Europe	Spain	2016	6	Oboe	Winds	6220.00	694
Europe	Spain	2016	6	Clarinet	Winds	2518.00	476
Europe	Spain	2016	6	Trumpet	Brass	4533.00	539
Europe	Spain	2016	6	Trombone	Brass	3216.00	572
Europe	Spain	2016	6	Tuba	Brass	3745.00	273
Europe	Spain	2016	6	Sax	Winds	2507.00	513
Africa	Egypt	2016	6	Piano	Strings	4872.00	247
Africa	Egypt	2016	6	Violin	Strings	5172.00	273
Africa	Egypt	2016	6	Cello	Strings	6554.00	526
Africa	Egypt	2016	6	Guitar	Strings	4588.00	244
Africa	Egypt	2016	6	Flute	Winds	4817.00	456
Africa	Egypt	2016	6	Oboe	Winds	5623.00	372
Africa	Egypt	2016	6	Clarinet	Winds	4093.00	367
Africa	Egypt	2016	6	Trumpet	Brass	3773.00	413
Africa	Egypt	2016	6	Trombone	Brass	4479.00	383
Africa	Egypt	2016	6	Tuba	Brass	5557.00	320
Africa	Egypt	2016	6	Sax	Winds	5261.00	377
Africa	Morocco	2016	6	Piano	Strings	5153.00	245
Africa	Morocco	2016	6	Violin	Strings	4672.00	534
Africa	Morocco	2016	6	Cello	Strings	2291.00	674
Africa	Morocco	2016	6	Guitar	Strings	5911.00	550
Africa	Morocco	2016	6	Flute	Winds	6395.00	688
Africa	Morocco	2016	6	Oboe	Winds	4410.00	453
Africa	Morocco	2016	6	Clarinet	Winds	6970.00	340
Africa	Morocco	2016	6	Trumpet	Brass	6347.00	546
Africa	Morocco	2016	6	Trombone	Brass	5246.00	669
Africa	Morocco	2016	6	Tuba	Brass	3413.00	476
Africa	Morocco	2016	6	Sax	Winds	2067.00	326
Asia	Japan	2016	6	Piano	Strings	3828.00	436
Asia	Japan	2016	6	Violin	Strings	2032.00	339
Asia	Japan	2016	6	Cello	Strings	4604.00	476
Asia	Japan	2016	6	Guitar	Strings	3884.00	491
Asia	Japan	2016	6	Flute	Winds	5065.00	456
Asia	Japan	2016	6	Oboe	Winds	2154.00	329
Asia	Japan	2016	6	Clarinet	Winds	6608.00	614
Asia	Japan	2016	6	Trumpet	Brass	5049.00	297
Asia	Japan	2016	6	Trombone	Brass	3722.00	259
Asia	Japan	2016	6	Tuba	Brass	3594.00	494
Asia	Japan	2016	6	Sax	Winds	6253.00	593
Asia	China	2016	6	Piano	Strings	2021.00	556
Asia	China	2016	6	Violin	Strings	2918.00	657
Asia	China	2016	6	Cello	Strings	4411.00	666
Asia	China	2016	6	Guitar	Strings	6072.00	402
Asia	China	2016	6	Flute	Winds	2585.00	683
Asia	China	2016	6	Oboe	Winds	2724.00	381
Asia	China	2016	6	Clarinet	Winds	5242.00	404
